id,symbol,asset_name,asset_type,close_price,open_price,high_price,low_price,volume,timestamp
4082,XRP/USDT,XRP/USDT,Kripto,0.5055,0.5026,0.5271,0.4986,411989031.0,2023-04-05
3279,ETH/USDT,ETH/USDT,Kripto,1908.69,1870.38,1942.98,1864.58,548595.5155,2023-04-05
1742,BTC/USDT,BTC/USDT,Kripto,28170.01,28165.47,28775.0,27805.1,60737.64732,2023-04-05
2476,USDC/USDT,USDC/USDT,Kripto,0.9997,0.9996,0.9999,0.9995,189058207.0,2023-04-05
1162,THYAO.IS,THYAO.IS,BIST,128.10000610351562,125.30000305175781,129.8000030517578,125.30000305175781,33760757.0,2023-04-05
1163,THYAO.IS,THYAO.IS,BIST,125.4000015258789,127.19999694824219,128.0,125.19999694824219,29018380.0,2023-04-06
2477,USDC/USDT,USDC/USDT,Kripto,0.9994,0.9998,0.9998,0.9993,201375483.0,2023-04-06
1743,BTC/USDT,BTC/USDT,Kripto,28033.82,28170.01,28182.05,27711.0,40118.94963,2023-04-06
4083,XRP/USDT,XRP/USDT,Kripto,0.5028,0.5056,0.5097,0.4913,315900045.0,2023-04-06
4886,SOL/USDT,SOL/USDT,Kripto,20.62,20.96,20.99,20.43,1674280.5,2023-04-06
65,AKBNK.IS,AKBNK.IS,BIST,16.17635993552622,15.955947875976562,16.310525307816576,15.927199589503862,54862684.0,2023-04-06
3280,ETH/USDT,ETH/USDT,Kripto,1872.41,1908.68,1909.91,1853.7,396241.4352,2023-04-06
614,GARAN.IS,GARAN.IS,BIST,24.523741750476116,24.292720794677734,24.896929187572248,24.203866320177106,23456497.0,2023-04-06
66,AKBNK.IS,AKBNK.IS,BIST,15.975114386535568,16.12844467163086,16.329691813219167,15.95594764393836,53132052.0,2023-04-07
1744,BTC/USDT,BTC/USDT,Kripto,27906.33,28033.83,28100.0,27766.94,24762.09387,2023-04-07
4887,SOL/USDT,SOL/USDT,Kripto,20.44,20.62,20.78,20.22,1220862.47,2023-04-07
1164,THYAO.IS,THYAO.IS,BIST,127.5999984741211,127.4000015258789,129.5,126.4000015258789,21950999.0,2023-04-07
4084,XRP/USDT,XRP/USDT,Kripto,0.5126,0.5028,0.5156,0.4971,318185786.0,2023-04-07
615,GARAN.IS,GARAN.IS,BIST,24.257178031919466,24.239408493041992,24.63036546447629,24.18609479213522,20987722.0,2023-04-07
2478,USDC/USDT,USDC/USDT,Kripto,0.9993,0.9994,0.9996,0.9992,148398678.0,2023-04-07
3281,ETH/USDT,ETH/USDT,Kripto,1863.72,1872.41,1882.61,1841.46,284256.4873,2023-04-07
4888,SOL/USDT,SOL/USDT,Kripto,20.04,20.44,20.74,19.85,1608993.48,2023-04-08
4085,XRP/USDT,XRP/USDT,Kripto,0.5048,0.5127,0.513,0.5022,136614694.0,2023-04-08
3282,ETH/USDT,ETH/USDT,Kripto,1848.82,1863.73,1879.38,1847.0,197905.5407,2023-04-08
2479,USDC/USDT,USDC/USDT,Kripto,0.9994,0.9992,0.9999,0.9992,128576738.0,2023-04-08
1745,BTC/USDT,BTC/USDT,Kripto,27938.38,27906.34,28154.99,27859.02,19479.96735,2023-04-08
4889,SOL/USDT,SOL/USDT,Kripto,20.28,20.04,20.44,19.87,1051608.84,2023-04-09
3283,ETH/USDT,ETH/USDT,Kripto,1858.92,1848.82,1873.99,1824.01,287131.3079,2023-04-09
1746,BTC/USDT,BTC/USDT,Kripto,28323.76,27938.38,28530.0,27800.0,32531.16101,2023-04-09
2480,USDC/USDT,USDC/USDT,Kripto,0.9993,0.9994,0.9995,0.9993,69988769.0,2023-04-09
4086,XRP/USDT,XRP/USDT,Kripto,0.5054,0.5049,0.5093,0.4983,116122379.0,2023-04-09
616,GARAN.IS,GARAN.IS,BIST,24.34603366478298,24.719221115112305,24.843616366969346,24.32826243030106,24030305.0,2023-04-10
67,AKBNK.IS,AKBNK.IS,BIST,16.195526708731325,16.55010414123535,16.665100943023916,16.195526708731325,75144923.0,2023-04-10
1165,THYAO.IS,THYAO.IS,BIST,128.1999969482422,133.5,133.8000030517578,128.10000610351562,46283257.0,2023-04-10
3284,ETH/USDT,ETH/USDT,Kripto,1910.2,1858.91,1918.79,1846.4,434739.7984,2023-04-10
2481,USDC/USDT,USDC/USDT,Kripto,0.9992,0.9994,0.9995,0.9991,295287855.0,2023-04-10
1747,BTC/USDT,BTC/USDT,Kripto,29637.34,28323.76,29770.0,28170.0,67754.0622,2023-04-10
4890,SOL/USDT,SOL/USDT,Kripto,20.89,20.29,20.95,20.08,1615129.64,2023-04-10
4087,XRP/USDT,XRP/USDT,Kripto,0.5176,0.5053,0.5199,0.5,264898196.0,2023-04-10
3285,ETH/USDT,ETH/USDT,Kripto,1889.86,1910.21,1937.37,1881.11,405203.4892,2023-04-11
4088,XRP/USDT,XRP/USDT,Kripto,0.5167,0.5176,0.5283,0.511,358821527.0,2023-04-11
617,GARAN.IS,GARAN.IS,BIST,24.80807450865656,25.60776138305664,25.6788446231198,24.6303655611196,37563747.0,2023-04-11
4891,SOL/USDT,SOL/USDT,Kripto,22.98,20.89,23.68,20.82,8297859.99,2023-04-11
1166,THYAO.IS,THYAO.IS,BIST,133.3000030517578,133.0,134.3000030517578,132.1999969482422,34865875.0,2023-04-11
1748,BTC/USDT,BTC/USDT,Kripto,30200.42,29637.35,30550.0,29590.0,67990.07621,2023-04-11
2482,USDC/USDT,USDC/USDT,Kripto,0.9989,0.9992,0.9994,0.9989,457651188.0,2023-04-11
68,AKBNK.IS,AKBNK.IS,BIST,16.578852062263703,17.105926513671875,17.153841542053907,16.51177029139239,128299318.0,2023-04-11
618,GARAN.IS,GARAN.IS,BIST,25.732158261158595,26.92280387878418,27.52701230501307,25.53667976227911,68738643.0,2023-04-12
1167,THYAO.IS,THYAO.IS,BIST,133.39999389648438,133.39999389648438,136.0,132.89999389648438,39282413.0,2023-04-12
69,AKBNK.IS,AKBNK.IS,BIST,17.11551015251984,17.527585983276367,17.719247927642318,17.000511523627313,153241733.0,2023-04-12
1749,BTC/USDT,BTC/USDT,Kripto,29888.07,30200.43,30486.0,29637.4,62049.48451,2023-04-12
4892,SOL/USDT,SOL/USDT,Kripto,23.8,22.99,24.48,22.29,10374263.08,2023-04-12
4089,XRP/USDT,XRP/USDT,Kripto,0.5049,0.5166,0.5179,0.4984,339100343.0,2023-04-12
3286,ETH/USDT,ETH/USDT,Kripto,1917.39,1889.86,1933.0,1852.65,630844.4186,2023-04-12
2483,USDC/USDT,USDC/USDT,Kripto,0.9993,0.9989,0.9993,0.9988,360528390.0,2023-04-12
70,AKBNK.IS,AKBNK.IS,BIST,17.575500737612213,17.105926513671875,17.70008090811019,17.105926513671875,104560616.0,2023-04-13
1750,BTC/USDT,BTC/USDT,Kripto,30373.84,29888.07,30595.0,29854.59,51934.11731,2023-04-13
4090,XRP/USDT,XRP/USDT,Kripto,0.5125,0.5049,0.5156,0.5014,273342378.0,2023-04-13
2484,USDC/USDT,USDC/USDT,Kripto,0.999,0.9992,0.9993,0.9987,376306475.0,2023-04-13
619,GARAN.IS,GARAN.IS,BIST,26.9405739586285,26.176427841186523,27.349303868454964,26.176427841186523,56972900.0,2023-04-13
3287,ETH/USDT,ETH/USDT,Kripto,2012.01,1917.4,2023.0,1899.55,676164.5188,2023-04-13
4893,SOL/USDT,SOL/USDT,Kripto,24.43,23.81,25.3,23.63,6063385.78,2023-04-13
1168,THYAO.IS,THYAO.IS,BIST,134.3000030517578,137.10000610351562,138.1999969482422,134.1999969482422,38333237.0,2023-04-13
4091,XRP/USDT,XRP/USDT,Kripto,0.5227,0.5124,0.5465,0.5111,462335443.0,2023-04-14
1169,THYAO.IS,THYAO.IS,BIST,137.3000030517578,134.39999389648438,137.39999389648438,134.1999969482422,25199700.0,2023-04-14
3288,ETH/USDT,ETH/USDT,Kripto,2099.99,2012.0,2128.76,2009.22,896307.3934,2023-04-14
4894,SOL/USDT,SOL/USDT,Kripto,24.71,24.43,25.49,23.73,6432126.81,2023-04-14
71,AKBNK.IS,AKBNK.IS,BIST,17.13467407801972,16.837596893310547,17.41258634888782,16.79926523778731,87584827.0,2023-04-14
1751,BTC/USDT,BTC/USDT,Kripto,30466.93,30373.84,31000.0,29966.0,75984.19452,2023-04-14
620,GARAN.IS,GARAN.IS,BIST,26.89334276902383,26.147367477416992,26.931596929950814,26.089985323953627,40608550.0,2023-04-14
2485,USDC/USDT,USDC/USDT,Kripto,0.999,0.999,0.9994,0.9987,400468888.0,2023-04-14
4895,SOL/USDT,SOL/USDT,Kripto,24.05,24.72,24.8,23.81,2861426.92,2023-04-15
3289,ETH/USDT,ETH/USDT,Kripto,2090.6,2099.99,2111.85,2071.13,321823.7851,2023-04-15
2486,USDC/USDT,USDC/USDT,Kripto,0.9992,0.999,0.9993,0.999,158614740.0,2023-04-15
4092,XRP/USDT,XRP/USDT,Kripto,0.5192,0.5227,0.5261,0.516,152508925.0,2023-04-15
1752,BTC/USDT,BTC/USDT,Kripto,30295.09,30466.93,30595.6,30202.0,25429.81247,2023-04-15
3290,ETH/USDT,ETH/USDT,Kripto,2118.67,2090.61,2141.54,2072.72,319880.4393,2023-04-16
4896,SOL/USDT,SOL/USDT,Kripto,25.34,24.05,25.49,23.81,3471417.67,2023-04-16
1753,BTC/USDT,BTC/USDT,Kripto,30304.65,30295.1,30549.99,30120.0,26431.99322,2023-04-16
2487,USDC/USDT,USDC/USDT,Kripto,0.9993,0.9992,0.9994,0.999,152996520.0,2023-04-16
4093,XRP/USDT,XRP/USDT,Kripto,0.5209,0.5192,0.5244,0.5152,157240759.0,2023-04-16
1170,THYAO.IS,THYAO.IS,BIST,134.60000610351562,135.6999969482422,136.1999969482422,133.1999969482422,31052390.0,2023-04-17
1754,BTC/USDT,BTC/USDT,Kripto,29430.27,30304.66,30316.06,29240.65,56441.81127,2023-04-17
72,AKBNK.IS,AKBNK.IS,BIST,16.895095284842306,17.134674072265625,17.249672694478896,16.895095284842306,84508902.0,2023-04-17
3291,ETH/USDT,ETH/USDT,Kripto,2074.0,2118.66,2120.51,2056.25,426972.7071,2023-04-17
2488,USDC/USDT,USDC/USDT,Kripto,0.9994,0.9992,0.9995,0.999,391023378.0,2023-04-17
621,GARAN.IS,GARAN.IS,BIST,26.166495332741196,26.051729202270508,26.60642821389636,25.87958091863735,30534562.0,2023-04-17
4094,XRP/USDT,XRP/USDT,Kripto,0.5109,0.5208,0.521,0.5066,299749754.0,2023-04-17
4897,SOL/USDT,SOL/USDT,Kripto,24.58,25.34,26.0,24.28,5631537.5,2023-04-17
1755,BTC/USDT,BTC/USDT,Kripto,30380.01,29430.27,30485.0,29096.78,62004.89434,2023-04-18
3292,ETH/USDT,ETH/USDT,Kripto,2103.5,2073.99,2125.0,2051.0,414244.6135,2023-04-18
4898,SOL/USDT,SOL/USDT,Kripto,24.82,24.57,25.44,24.0,3477504.6,2023-04-18
2489,USDC/USDT,USDC/USDT,Kripto,0.9996,0.9994,0.9998,0.9993,407945864.0,2023-04-18
73,AKBNK.IS,AKBNK.IS,BIST,17.144257331728998,17.220922470092773,17.450917885184104,17.09634230569204,72120261.0,2023-04-18
622,GARAN.IS,GARAN.IS,BIST,26.089985911736655,26.62555694580078,26.969853522629197,26.089985911736655,40191613.0,2023-04-18
4095,XRP/USDT,XRP/USDT,Kripto,0.5324,0.511,0.5391,0.5092,358112470.0,2023-04-18
1171,THYAO.IS,THYAO.IS,BIST,136.0,136.1999969482422,137.60000610351562,135.3000030517578,25810585.0,2023-04-18
623,GARAN.IS,GARAN.IS,BIST,26.75944964967148,28.213144302368164,29.073883933204467,26.281260763190666,71794368.0,2023-04-19
1756,BTC/USDT,BTC/USDT,Kripto,28797.1,30380.01,30413.53,28520.0,86575.48656,2023-04-19
4096,XRP/USDT,XRP/USDT,Kripto,0.4911,0.5325,0.5375,0.471,620153279.0,2023-04-19
74,AKBNK.IS,AKBNK.IS,BIST,17.288006044544687,17.70966339111328,18.25590272977252,16.933428637641786,150043262.0,2023-04-19
1172,THYAO.IS,THYAO.IS,BIST,136.1999969482422,134.6999969482422,136.89999389648438,133.8000030517578,20011408.0,2023-04-19
2490,USDC/USDT,USDC/USDT,Kripto,0.9995,0.9997,0.9999,0.9994,314656971.0,2023-04-19
3293,ETH/USDT,ETH/USDT,Kripto,1933.73,2103.51,2104.6,1923.03,775389.0602,2023-04-19
4899,SOL/USDT,SOL/USDT,Kripto,22.66,24.82,24.98,21.71,6650547.99,2023-04-19
2491,USDC/USDT,USDC/USDT,Kripto,0.9999,0.9995,1.0,0.9993,320888919.0,2023-04-20
4097,XRP/USDT,XRP/USDT,Kripto,0.4752,0.4911,0.4993,0.465,454997513.0,2023-04-20
624,GARAN.IS,GARAN.IS,BIST,27.371532579839332,26.9124698638916,27.773211316202456,26.816833546208912,32940630.0,2023-04-20
1757,BTC/USDT,BTC/USDT,Kripto,28243.65,28797.1,29088.3,28010.0,76879.09372,2023-04-20
3294,ETH/USDT,ETH/USDT,Kripto,1942.98,1933.74,1982.99,1914.43,625336.2495,2023-04-20
75,AKBNK.IS,AKBNK.IS,BIST,17.24967300287137,16.96217918395996,17.393419912327072,16.875930672718315,65554354.0,2023-04-20
1173,THYAO.IS,THYAO.IS,BIST,134.39999389648438,134.0,134.60000610351562,133.3000030517578,6183892.0,2023-04-20
4900,SOL/USDT,SOL/USDT,Kripto,22.2,22.66,23.18,21.59,5486212.56,2023-04-20
4901,SOL/USDT,SOL/USDT,Kripto,21.25,22.19,22.41,21.0,4194496.37,2023-04-21
3295,ETH/USDT,ETH/USDT,Kripto,1848.78,1942.98,1957.27,1825.0,688876.6186,2023-04-21
1758,BTC/USDT,BTC/USDT,Kripto,27262.84,28243.65,28374.02,27125.0,77684.7679,2023-04-21
2492,USDC/USDT,USDC/USDT,Kripto,1.0001,0.9999,1.0004,0.9998,309079288.0,2023-04-21
4098,XRP/USDT,XRP/USDT,Kripto,0.4491,0.4752,0.4792,0.4403,425209825.0,2023-04-21
4902,SOL/USDT,SOL/USDT,Kripto,21.79,21.26,21.99,21.05,1831214.09,2023-04-22
4099,XRP/USDT,XRP/USDT,Kripto,0.4719,0.4491,0.4761,0.4455,242021955.0,2023-04-22
2493,USDC/USDT,USDC/USDT,Kripto,1.0001,1.0001,1.0003,0.9998,136614471.0,2023-04-22
3296,ETH/USDT,ETH/USDT,Kripto,1874.16,1848.77,1887.31,1841.64,331007.5879,2023-04-22
1759,BTC/USDT,BTC/USDT,Kripto,27816.85,27262.84,27882.72,27140.35,36023.69686,2023-04-22
4903,SOL/USDT,SOL/USDT,Kripto,21.47,21.79,22.25,20.91,2754139.65,2023-04-23
2494,USDC/USDT,USDC/USDT,Kripto,1.0,1.0,1.0001,0.9997,123241711.0,2023-04-23
1760,BTC/USDT,BTC/USDT,Kripto,27590.6,27816.85,27816.85,27311.25,34812.09581,2023-04-23
4100,XRP/USDT,XRP/USDT,Kripto,0.4647,0.472,0.472,0.4526,222191297.0,2023-04-23
3297,ETH/USDT,ETH/USDT,Kripto,1862.0,1874.17,1882.01,1836.37,344514.3444,2023-04-23
4101,XRP/USDT,XRP/USDT,Kripto,0.4611,0.4648,0.4857,0.4469,408426760.0,2023-04-24
3298,ETH/USDT,ETH/USDT,Kripto,1841.84,1862.01,1890.0,1806.0,447864.0517,2023-04-24
2495,USDC/USDT,USDC/USDT,Kripto,1.0,0.9999,1.0001,0.9997,198899683.0,2023-04-24
625,GARAN.IS,GARAN.IS,BIST,27.065489865041872,26.950725555419922,27.409786442199348,26.79770525982678,30544795.0,2023-04-24
1174,THYAO.IS,THYAO.IS,BIST,134.6999969482422,136.3000030517578,136.89999389648438,134.39999389648438,27222826.0,2023-04-24
76,AKBNK.IS,AKBNK.IS,BIST,17.058009032589673,16.943012237548828,17.220922682098454,16.90467875397448,82019300.0,2023-04-24
1761,BTC/USDT,BTC/USDT,Kripto,27510.93,27590.59,28000.0,26942.82,53111.56874,2023-04-24
4904,SOL/USDT,SOL/USDT,Kripto,21.38,21.47,22.02,21.0,3120614.16,2023-04-24
3299,ETH/USDT,ETH/USDT,Kripto,1866.1,1841.84,1877.86,1801.66,457870.6047,2023-04-25
626,GARAN.IS,GARAN.IS,BIST,26.969852182557165,25.89870834350586,27.103744478383934,25.72656006364532,30435913.0,2023-04-25
4102,XRP/USDT,XRP/USDT,Kripto,0.4695,0.461,0.4723,0.4506,377056298.0,2023-04-25
77,AKBNK.IS,AKBNK.IS,BIST,16.962179765825674,16.53093719482422,17.02926153735008,16.483022165975694,79061956.0,2023-04-25
1762,BTC/USDT,BTC/USDT,Kripto,28300.79,27510.93,28399.99,27192.0,52325.14637,2023-04-25
2496,USDC/USDT,USDC/USDT,Kripto,1.0,0.9999,1.0001,0.9997,225187872.0,2023-04-25
1175,THYAO.IS,THYAO.IS,BIST,136.60000610351562,133.6999969482422,137.1999969482422,133.60000610351562,24125596.0,2023-04-25
4905,SOL/USDT,SOL/USDT,Kripto,21.93,21.39,21.97,20.73,3314599.54,2023-04-25
3300,ETH/USDT,ETH/USDT,Kripto,1866.01,1866.1,1964.72,1785.0,897709.7298,2023-04-26
1763,BTC/USDT,BTC/USDT,Kripto,28415.29,28300.8,30036.0,27235.0,129228.40403,2023-04-26
627,GARAN.IS,GARAN.IS,BIST,25.783943018800628,25.917837142944336,26.568174298612764,25.650050718802696,46997959.0,2023-04-26
4906,SOL/USDT,SOL/USDT,Kripto,21.28,21.94,22.97,20.36,6657868.13,2023-04-26
2497,USDC/USDT,USDC/USDT,Kripto,0.9997,1.0,1.0001,0.9995,355674902.0,2023-04-26
4103,XRP/USDT,XRP/USDT,Kripto,0.4618,0.4696,0.4831,0.4329,551155391.0,2023-04-26
1176,THYAO.IS,THYAO.IS,BIST,133.60000610351562,130.0,134.0,128.8000030517578,30837444.0,2023-04-26
78,AKBNK.IS,AKBNK.IS,BIST,16.406356297821212,16.157194137573242,16.72260022662804,16.080528998100103,92463897.0,2023-04-26
4104,XRP/USDT,XRP/USDT,Kripto,0.4667,0.4618,0.4699,0.4557,345756985.0,2023-04-27
2498,USDC/USDT,USDC/USDT,Kripto,0.9996,0.9996,0.9999,0.9995,281928919.0,2023-04-27
3301,ETH/USDT,ETH/USDT,Kripto,1908.68,1866.01,1940.96,1861.19,727472.9466,2023-04-27
628,GARAN.IS,GARAN.IS,BIST,25.917836322492544,26.778575897216797,26.950724176990793,25.917836322492544,63612940.0,2023-04-27
79,AKBNK.IS,AKBNK.IS,BIST,16.262608832764432,16.291358947753906,16.396774208207397,15.965531622571529,126344468.0,2023-04-27
1764,BTC/USDT,BTC/USDT,Kripto,29472.77,28415.29,29890.0,28378.86,95430.82431,2023-04-27
4907,SOL/USDT,SOL/USDT,Kripto,22.33,21.28,22.52,21.18,4703115.03,2023-04-27
1177,THYAO.IS,THYAO.IS,BIST,129.6999969482422,130.8000030517578,133.3000030517578,129.60000610351562,31511675.0,2023-04-27
4908,SOL/USDT,SOL/USDT,Kripto,23.34,22.34,23.5,22.16,4422324.38,2023-04-28
1178,THYAO.IS,THYAO.IS,BIST,131.39999389648438,127.80000305175781,131.6999969482422,125.69999694824219,26119214.0,2023-04-28
4105,XRP/USDT,XRP/USDT,Kripto,0.4796,0.4666,0.483,0.4637,384917512.0,2023-04-28
1765,BTC/USDT,BTC/USDT,Kripto,29311.7,29472.77,29599.54,28891.0,54298.16578,2023-04-28
629,GARAN.IS,GARAN.IS,BIST,26.77857625267285,26.18562126159668,27.084616832268647,25.630922255042858,60221766.0,2023-04-28
2499,USDC/USDT,USDC/USDT,Kripto,0.9992,0.9996,0.9999,0.9992,266866016.0,2023-04-28
80,AKBNK.IS,AKBNK.IS,BIST,16.32969223387733,15.380958557128906,16.368023892218,15.304294326526955,90224420.0,2023-04-28
3302,ETH/USDT,ETH/USDT,Kripto,1890.94,1908.68,1923.88,1873.94,387630.7791,2023-04-28
3303,ETH/USDT,ETH/USDT,Kripto,1907.8,1890.93,1918.0,1883.05,182046.1406,2023-04-29
2500,USDC/USDT,USDC/USDT,Kripto,0.9995,0.9992,0.9995,0.9992,122050580.0,2023-04-29
1766,BTC/USDT,BTC/USDT,Kripto,29230.45,29311.69,29448.88,29031.0,20466.83058,2023-04-29
4909,SOL/USDT,SOL/USDT,Kripto,23.19,23.34,23.89,22.9,3194699.55,2023-04-29
4106,XRP/USDT,XRP/USDT,Kripto,0.478,0.4795,0.4869,0.4709,175533507.0,2023-04-29
2501,USDC/USDT,USDC/USDT,Kripto,0.9995,0.9994,0.9996,0.9993,151426915.0,2023-04-30
1767,BTC/USDT,BTC/USDT,Kripto,29233.21,29230.45,29969.39,29079.59,39752.5372,2023-04-30
4107,XRP/USDT,XRP/USDT,Kripto,0.4705,0.4779,0.4819,0.4687,143199211.0,2023-04-30
3304,ETH/USDT,ETH/USDT,Kripto,1870.09,1907.79,1939.0,1866.16,355336.4888,2023-04-30
4910,SOL/USDT,SOL/USDT,Kripto,22.74,23.18,23.99,22.69,3110943.4,2023-04-30
4108,XRP/USDT,XRP/USDT,Kripto,0.4649,0.4705,0.4724,0.4544,338231418.0,2023-05-01
1768,BTC/USDT,BTC/USDT,Kripto,28068.26,29233.2,29337.34,27666.95,64433.65958,2023-05-01
2502,USDC/USDT,USDC/USDT,Kripto,0.9997,0.9995,1.0,0.9994,378577099.0,2023-05-01
4911,SOL/USDT,SOL/USDT,Kripto,21.96,22.73,22.88,21.54,3758634.21,2023-05-01
3305,ETH/USDT,ETH/USDT,Kripto,1830.73,1870.08,1886.49,1806.12,445519.1779,2023-05-01
4109,XRP/USDT,XRP/USDT,Kripto,0.4645,0.4648,0.4662,0.4574,330734355.0,2023-05-02
630,GARAN.IS,GARAN.IS,BIST,26.281260477197446,26.396026611328125,26.969853633689873,26.185622336112854,40643478.0,2023-05-02
2503,USDC/USDT,USDC/USDT,Kripto,0.9994,0.9997,1.0001,0.9994,271219536.0,2023-05-02
4912,SOL/USDT,SOL/USDT,Kripto,22.25,21.95,22.38,21.75,2566813.09,2023-05-02
81,AKBNK.IS,AKBNK.IS,BIST,15.419291422584337,15.016798973083496,15.658870218052904,14.94971720280688,85726980.0,2023-05-02
1179,THYAO.IS,THYAO.IS,BIST,128.3000030517578,126.30000305175781,130.39999389648438,125.9000015258789,32713824.0,2023-05-02
1769,BTC/USDT,BTC/USDT,Kripto,28669.86,28068.26,28879.88,27872.0,50824.5224,2023-05-02
3306,ETH/USDT,ETH/USDT,Kripto,1870.08,1830.73,1881.87,1822.94,373753.2027,2023-05-02
3307,ETH/USDT,ETH/USDT,Kripto,1905.12,1870.09,1916.52,1842.64,465185.2501,2023-05-03
2504,USDC/USDT,USDC/USDT,Kripto,0.9998,0.9995,0.9999,0.9994,307321334.0,2023-05-03
4110,XRP/USDT,XRP/USDT,Kripto,0.4632,0.4644,0.4655,0.4497,341232638.0,2023-05-03
82,AKBNK.IS,AKBNK.IS,BIST,15.064715457539663,14.873052597045898,15.246794946528588,14.518475162731672,80014182.0,2023-05-03
4913,SOL/USDT,SOL/USDT,Kripto,22.24,22.25,22.3,21.23,4181975.28,2023-05-03
1180,THYAO.IS,THYAO.IS,BIST,126.9000015258789,129.1999969482422,129.3000030517578,124.0999984741211,38647046.0,2023-05-03
631,GARAN.IS,GARAN.IS,BIST,26.51079103239853,26.16649627685547,26.77857746372831,25.535287096856397,52300708.0,2023-05-03
1770,BTC/USDT,BTC/USDT,Kripto,29026.16,28669.85,29266.66,28113.69,64615.79213,2023-05-03
3308,ETH/USDT,ETH/USDT,Kripto,1877.07,1905.12,1918.26,1866.71,354528.6144,2023-05-04
1181,THYAO.IS,THYAO.IS,BIST,128.0,127.69999694824219,130.10000610351562,127.30000305175781,33116824.0,2023-05-04
4914,SOL/USDT,SOL/USDT,Kripto,21.74,22.24,22.49,21.61,2529635.56,2023-05-04
2505,USDC/USDT,USDC/USDT,Kripto,0.9996,0.9998,0.9999,0.9995,234047637.0,2023-05-04
83,AKBNK.IS,AKBNK.IS,BIST,14.853885066043173,14.892217636108398,15.189295739554307,14.652638844720604,58501546.0,2023-05-04
4111,XRP/USDT,XRP/USDT,Kripto,0.4608,0.4633,0.465,0.4547,218212542.0,2023-05-04
1771,BTC/USDT,BTC/USDT,Kripto,28838.16,29026.16,29379.83,28663.64,42575.47501,2023-05-04
632,GARAN.IS,GARAN.IS,BIST,26.013475796169754,25.420520782470703,26.75944928135904,25.17186234602567,32232569.0,2023-05-04
633,GARAN.IS,GARAN.IS,BIST,25.344010109994926,24.387632369995117,25.573540548697384,24.387632369995117,32074841.0,2023-05-05
4915,SOL/USDT,SOL/USDT,Kripto,22.82,21.74,23.07,21.56,3636404.07,2023-05-05
4112,XRP/USDT,XRP/USDT,Kripto,0.4671,0.4608,0.4706,0.4545,292855620.0,2023-05-05
1772,BTC/USDT,BTC/USDT,Kripto,29505.61,28838.16,29677.0,28800.0,58415.83048,2023-05-05
1182,THYAO.IS,THYAO.IS,BIST,127.9000015258789,125.5,128.8000030517578,124.19999694824219,19374553.0,2023-05-05
84,AKBNK.IS,AKBNK.IS,BIST,14.873051882403383,14.60472297668457,15.064714733687847,14.470559437745727,51255066.0,2023-05-05
3309,ETH/USDT,ETH/USDT,Kripto,1993.3,1877.07,1998.36,1875.65,546608.875,2023-05-05
2506,USDC/USDT,USDC/USDT,Kripto,0.999,0.9996,0.9998,0.9989,340810062.0,2023-05-05
3310,ETH/USDT,ETH/USDT,Kripto,1896.33,1993.3,2019.0,1860.0,608106.9915,2023-05-06
4113,XRP/USDT,XRP/USDT,Kripto,0.4582,0.4671,0.4695,0.4512,168649976.0,2023-05-06
4916,SOL/USDT,SOL/USDT,Kripto,21.91,22.82,23.23,21.56,2849745.66,2023-05-06
2507,USDC/USDT,USDC/USDT,Kripto,0.9982,0.999,0.9991,0.9982,248901441.0,2023-05-06
1773,BTC/USDT,BTC/USDT,Kripto,28848.2,29505.6,29820.0,28300.0,49249.28459,2023-05-06
2508,USDC/USDT,USDC/USDT,Kripto,0.9986,0.9983,0.9991,0.9981,153245461.0,2023-05-07
4114,XRP/USDT,XRP/USDT,Kripto,0.449,0.4582,0.4601,0.4457,119401215.0,2023-05-07
1774,BTC/USDT,BTC/USDT,Kripto,28430.1,28848.19,29138.29,28395.23,30003.41028,2023-05-07
4917,SOL/USDT,SOL/USDT,Kripto,21.66,21.91,22.78,21.63,2954384.97,2023-05-07
3311,ETH/USDT,ETH/USDT,Kripto,1870.4,1896.33,1933.33,1867.59,413268.8357,2023-05-07
2509,USDC/USDT,USDC/USDT,Kripto,0.9992,0.9987,0.9995,0.9983,358086526.0,2023-05-08
4115,XRP/USDT,XRP/USDT,Kripto,0.4283,0.4491,0.4512,0.41,483055933.0,2023-05-08
634,GARAN.IS,GARAN.IS,BIST,24.578909126089226,26.62555694580078,26.75944924828036,24.119846415602737,53078829.0,2023-05-08
85,AKBNK.IS,AKBNK.IS,BIST,14.758053382337186,15.802617073059082,15.936780613130873,14.614306471140102,93315379.0,2023-05-08
1183,THYAO.IS,THYAO.IS,BIST,126.5999984741211,132.8000030517578,133.10000610351562,124.80000305175781,27428729.0,2023-05-08
1775,BTC/USDT,BTC/USDT,Kripto,27668.79,28430.09,28631.01,27262.0,68244.36179,2023-05-08
3312,ETH/USDT,ETH/USDT,Kripto,1847.56,1870.41,1883.97,1810.73,625316.6168,2023-05-08
4918,SOL/USDT,SOL/USDT,Kripto,20.62,21.65,21.81,20.0,5254424.55,2023-05-08
1776,BTC/USDT,BTC/USDT,Kripto,27628.27,27668.8,27818.0,27353.0,40113.31069,2023-05-09
1184,THYAO.IS,THYAO.IS,BIST,132.0,128.8000030517578,133.3000030517578,128.60000610351562,29954131.0,2023-05-09
